Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH07,s2a2b0,2,2,0,11000,-9.889507179196649,1.1756352450305014,4.986818452152079,0.387163795360616,0.916049065185621
BMH07,s2a2b1,2,2,1,10700,6.206824305821787,4.5220350718350355,-1.0898447160438145,-0.23473619955938327,0.6516197539605185
BMH07,s2a2b2,2,2,2,11500,-9.70692576387743,1.101847983761054,6.002065199706919,0.32570794264159036,1.1172641378211206
BMH08,s0a0b0,0,0,0,11100,-4.030710187821443,-0.7882796685746717,-1.2426106183709156,-0.1026840331551739,-0.33289150912111337
BMH08,s0a0b1,0,0,1,17900,-5.387669670101189,-3.7945429360452767,-1.600566104804997,-0.36616698332353187,-0.7428137616201025
BMH08,s0a0b2,0,0,2,20100,-5.703965961293507,-4.803398093026322,-1.369167874655789,-0.37207782163584563,-0.9652281923643603
BMH08,s0a1b0,0,1,0,16600,1.0808738974141652,-0.9196132352365555,0.40868244550658167,-0.13425164604845685,-0.4946277859390115
BMH08,s0a1b1,0,1,1,16800,5.617965905916603,2.8058618111926728,0.9968271560878185,0.5905305887067709,0.798451787237145
BMH08,s0a1b2,0,1,2,20300,1.5999656481262363,0.4762791759547666,1.6516608395336874,0.6131170402099925,-0.041560616456775924
BMH08,s0a2b0,0,2,0,18000,0.3081609610941886,-1.5646369292290259,-0.8821762326117223,0.2750652680007211,-0.2878796373467335
BMH08,s0a2b1,0,2,1,17600,-0.27904807754710503,-2.9860885146448823,-0.8931329509168835,0.13742769095856908,-0.6201450873342098
BMH08,s1a0b0,1,0,0,13300,-5.1927395631602575,-2.3582815715466108,-1.554099379697467,-0.2845827588445697,-0.5107704551288083
BMH08,s1a0b1,1,0,1,11700,-4.80226486676645,-2.036431658550813,-1.8113963230826073,-0.4518111268009746,-0.4922089772633127
BMH08,s1a0b2,1,0,2,19000,-4.465654040866796,-3.1495395888208813,-1.0815625154502961,-0.49049905245571274,-0.6139518488729808
BMH08,s1a1b0,1,1,0,12500,-0.5984757323083479,-1.668406309089478,-1.986946402585999,0.0014941816518308259,-0.0738763809147846
BMH08,s1a1b1,1,1,1,15700,0.8375608736538077,0.19177845816622713,0.47532796172247516,0.21157140690902587,-0.09841101897492321
BMH08,s1a1b2,1,1,2,16800,-1.0711198697942665,-2.6840177301958,-0.5479571630217452,0.3188936267240912,-0.21406751184806913
BMH08,s1a2b0,1,2,0,16000,0.286265844051302,0.17028320658871451,0.11166431746649143,-0.21341511659037224,0.34644262523139924
BMH08,s1a2b1,1,2,1,15800,-1.3946322182041926,-2.6165122362358715,-1.1517594888114804,0.18205501164919982,-0.22883716203410967
BMH08,s2a0b0,2,0,0,9500,2.5283778145340317,6.126497310120868,0.13980570057053796,-0.032956669406763124,0.6568784611001643
BMH08,s2a0b1,2,0,1,10300,3.1443171276543445,6.319293995965312,0.5808818348793596,0.21746175081531613,0.3116362553718499
BMH08,s2a0b2,2,0,2,7300,1.6295877418557956,3.2023067758098414,-0.6679617642687834,-0.055953818824953545,0.008890741054529446
BMH08,s2a1b0,2,1,0,11600,1.5343161206727902,3.1912023825477753,0.8253507084999132,-0.02084113466111868,0.9750628620436286
BMH08,s2a1b1,2,1,1,12000,2.205850156444181,2.6653956613268095,1.4279475582403895,0.08288124829249945,0.7077359804979021
BMH08,s2a1b2,2,1,2,14600,5.443017956774151,4.270821716563596,2.8766991008546277,0.15206019554053882,0.5134759996700292
BMH08,s2a2b0,2,2,0,11700,3.478970443451265,3.854504631918402,1.8840062528471355,-0.4068366090776378,0.11942627934073591
BMH08,s2a2b1,2,2,1,12900,5.438792361694355,5.243679116880184,3.282163141912027,-0.23227309419802333,1.55772314671245
BMH08,s2a2b2,2,2,2,13700,3.4573866879726465,2.789583656182081,1.0495326108305187,0.0847135296352635,1.3267652542731552
BMH09,s0a0b0,0,0,0,17300,1.3992489005949578,-4.5880028629115515,-1.7204373287786188,-0.5410822176383184,-0.5618014411611865
BMH09,s0a0b1,0,0,1,13100,0.8309565974349098,-4.39331764270329,-1.4194650076525213,-0.4806117127376308,-0.4361005995071095
BMH09,s0a0b2,0,0,2,12900,0.3545637416991074,-3.3700250127714706,-1.6678381647683227,-0.6905366615640426,-0.6530905088111755
BMH09,s0a1b0,0,1,0,12900,-2.1325563916409767,-1.5849484377727423,0.402004872397206,0.1965215090556712,0.06947310341484382
BMH09,s0a1b1,0,1,1,13300,-1.8208657102512176,-1.6328338695507223,0.7213112911925367,0.9119989011621811,0.014993485811507315
BMH09,s0a1b2,0,1,2,14400,-1.7140257627110473,-0.8159306951344714,-0.15179032746053675,0.5560628176922476,-0.17739347385485094
BMH09,s0a2b0,0,2,0,11100,-1.7628435446177837,-1.185656360525969,0.3362561788098287,-0.17604124690676787,-0.06606374692543465
BMH09,s0a2b1,0,2,1,13900,-2.69574239531434,0.3248487465782231,0.5660745554835429,0.8282126031970374,-0.02347790047971771
BMH09,s0a2b2,0,2,2,15600,-2.00213689159608,-2.7885285965025726,1.1304796298372506,1.0473283472122499,-0.023163415820999355
BMH09,s1a0b0,1,0,0,12800,2.544183287635314,-1.9061579971765195,-0.5754642134440163,-1.1393694420112594,0.32673620744611553
BMH09,s1a0b1,1,0,1,12600,1.9221774300792172,-1.383964326496956,-0.5516482641073193,-0.31799448116293483,-0.3992426120286123
BMH09,s1a0b2,1,0,2,12000,2.556784696334791,-1.6285031365017084,-1.240011271366278,-0.9724921704703271,-0.1993643156429977
BMH09,s1a1b0,1,1,0,11200,0.4919609111870503,-0.49572259005383007,-0.19492231570545973,-0.16308087993232195,-0.09865786407848509
BMH09,s1a1b1,1,1,1,11700,0.024578441823793765,1.5714801508313743,0.27500777579596725,-0.004594635618214742,-0.10916864866892705
BMH09,s1a1b2,1,1,2,12400,-0.47030668527413105,0.28512709903681904,-0.06501367342824341,0.5486130459699871,-0.17650592354139502
BMH09,s1a2b0,1,2,0,11400,-0.69460736245012,-1.294381210748958,0.35983091598833666,-0.02812392213477303,0.019811694859182435
BMH09,s1a2b1,1,2,1,12600,-1.2908762389233468,0.5343957332390509,0.7551419832916968,0.04008358482723348,0.2504609843949223
BMH09,s1a2b2,1,2,2,12900,0.24847795769735684,0.7526345485782231,-0.4743080783563438,0.04691571841959143,-0.31933197165320026
BMH09,s2a0b0,2,0,0,12700,2.1587998401403055,0.8699662869364677,0.4240688713521043,-0.35387578273592485,0.4918497743577187
BMH09,s2a0b1,2,0,1,12200,1.4625991452940412,1.4795755186446429,-0.1234883502454628,-0.5662673824664959,0.7208055262090994
BMH09,s2a0b2,2,0,2,12600,2.317103482481734,1.1768303300712504,0.35404980963114485,-0.4481314481949026,0.7013451944826842
BMH09,s2a1b0,2,1,0,12900,-0.7880817688491486,3.617604160969202,0.5614638111276882,0.13179518377223393,0.07017644073754602
BMH09,s2a1b1,2,1,1,12800,0.39909019501821286,2.756638440077036,0.57245712061647,0.3728207820671608,-0.19021804824401375
BMH09,s2a1b2,2,1,2,12800,-0.6027590461585534,3.5267477599783312,0.272942608846935,0.4991477364480893,-0.14377317682824062
BMH09,s2a2b0,2,2,0,13000,0.5839338105684364,3.3087730724674476,0.1714780010162466,0.21476249601825648,1.0200475427531008
BMH09,s2a2b1,2,2,1,11700,-1.0652130268441877,6.245664340061477,0.6458437044764155,-0.4184722145521933,-0.16815389301477515
BMH09,s2a2b2,2,2,2,13000,0.13461093675129565,3.2822279457444954,1.0249478788415327,0.5258918093212901,0.26810503289683263
BMH10,s0a0b0,0,0,0,18400,-0.39402689713268263,-1.0154217696419818,0.5663207125517341,-0.4012127252347098,-0.976061584203188
BMH10,s0a0b1,0,0,1,18900,0.13034489562028184,-1.795849081110118,-0.2741682478864824,-0.33937126479784785,-0.5841440641688724
BMH10,s0a0b2,0,0,2,21500,-0.707486717093511,-1.3570589309668788,0.15247904713407542,-0.38128783020572254,0.034562625469475035
BMH10,s0a1b0,0,1,0,12700,-1.2273180146395237,0.8811211375893486,0.12932201655726883,0.0016674066734160197,0.42012597150401093
BMH10,s0a1b1,0,1,1,18700,-1.9976456149148971,0.8941927512437128,-0.18909080123008504,0.13075889410262562,0.6713669345507078
BMH10,s0a1b2,0,1,2,19600,-1.094923912869717,-0.8669588810145721,-0.380466732706438,0.25356162311400965,0.38703144304139914
