Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH09,s1a0b0,1,0,0,1,86.70826612841329,63.7571806195429,1.8544458756004745,-21.7448145955766,-0.676154724927682
BMH09,s1a0b1,1,0,1,1,90.67492953297295,30.55875732253766,-18.082231980029782,-0.4012463968185494,-3.937247237096053
BMH09,s1a0b2,1,0,2,1,98.10026393662193,11.379246481373606,4.108654787687108,17.798699125759388,-0.9997534764064625
BMH09,s1a1b0,1,1,0,1,-50.07252671952304,43.03538362357199,-16.550257101439982,-14.571934848696822,3.84807482810685
BMH09,s1a1b1,1,1,1,1,-73.15755798446469,31.69728297919092,-13.905273911624795,-5.1121897842076125,20.66873420655811
BMH09,s1a1b2,1,1,2,1,-13.696479159145186,-49.73958259505754,11.352835760665533,-11.293134450957234,3.940369133959269
BMH09,s1a2b0,1,2,0,1,-92.78698175951911,12.129639669715843,-30.503893339415583,7.050084669296582,-25.290257808983476
BMH09,s1a2b1,1,2,1,1,-88.5785157227784,-3.8694697770805724,-0.037753908499889306,27.23237609293171,-7.014818825966596
BMH09,s1a2b2,1,2,2,1,49.51114971185755,-82.56233096924231,39.55280223499123,-11.479181210060855,-20.527696066897853
BMH09,s2a0b0,2,0,0,1,51.73900821819574,75.92699936272729,10.629405182059894,-25.05236242574135,2.540198558458105
BMH09,s2a0b1,2,0,1,1,74.28040227001148,73.19702677192629,36.5515712725504,-10.163470468467157,-3.606087732933978
BMH09,s2a0b2,2,0,2,1,87.18522584363402,57.69638786893292,45.39202321576994,22.761387404331945,-19.558365649110186
BMH09,s2a1b0,2,1,0,1,-75.65735885187426,21.944996146860014,-26.75682485724832,-2.375822889224765,-12.749034297712935
BMH09,s2a1b1,2,1,1,1,-52.600129450556224,51.87290635657506,-6.3143540756208765,14.132510444486961,9.489467959523974
BMH09,s2a1b2,2,1,2,1,-1.5440723655380164,-4.188986540342126,45.60834346447249,13.68964593933576,2.6172032678608503
BMH09,s2a2b0,2,2,0,1,-85.83922521112662,30.06071846627517,-35.62007069684881,-1.2041124375653969,-5.647817583873007
BMH09,s2a2b1,2,2,1,1,25.62046207617757,68.43760618142056,29.320271691057236,-23.79222463447167,8.036915145694172
BMH09,s2a2b2,2,2,2,1,-55.17108717932254,0.7920700625235005,18.85464692790924,10.44548293470412,20.545357439407915
BMH10,s0a0b0,0,0,0,1,-17.7556380484548,-74.77126746755414,15.033016083179916,-19.005657780100808,-8.910744107651567
BMH10,s0a0b1,0,0,1,1,-74.38184548828855,-102.43325366482611,35.547372256843,-21.112251047410005,1.773167519966634
BMH10,s0a0b2,0,0,2,1,-115.85764846683827,-90.7362417286435,36.3807267776562,8.441828515337066,26.192596070716647
