Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH06,s1a1b0,1,1,0,4900,-0.05555275444497636,0.214729500602511,0.62927045101962,0.04140159984853245,-0.22241115698561617
BMH06,s1a1b1,1,1,1,4800,1.4796322494898846,-0.3807764583585502,1.3135457854219155,1.1435832865558033,-1.8969421486762095
BMH06,s1a1b2,1,1,2,4200,-3.2672724879624893,-0.022063520125443627,-2.9134469921549213,-1.5866808078283214,2.102604186147747
BMH06,s1a2b0,1,2,0,3400,1.2050079627943786,-0.6573928950775187,1.4234310704132291,0.6305792252159568,-1.777172223285696
BMH06,s1a2b1,1,2,1,5600,2.7433529934737866,0.3648397710579006,2.061579336460631,0.9263236873772235,-0.9145333098496055
BMH06,s1a2b2,1,2,2,4100,1.4753834920043194,1.1991912125974837,1.0488082357950756,0.8879639071612975,0.07978919855216943
BMH06,s2a0b0,2,0,0,4800,2.5544393097054336,0.45338108820703166,0.8981165531220027,-0.4446227500663259,0.10453942994528954
BMH06,s2a0b1,2,0,1,4700,2.0749263795302095,-0.16576022200105325,1.8726620875289786,-0.6348498015326968,0.09253454999793194
BMH06,s2a0b2,2,0,2,5200,1.469809918584814,-0.5795954660187355,1.9746530576601082,1.4036962636801342,0.5505820654426096
BMH06,s2a1b0,2,1,0,5700,2.346114550499568,-0.32459249077487895,0.4670320614662796,-0.24102949361122813,0.2913731316367866
BMH06,s2a1b1,2,1,1,5100,1.9960514402657734,-0.3651461836168308,1.1268403667583748,-0.2890499421861626,-0.3156276966219126
BMH06,s2a1b2,2,1,2,4900,0.28340451101814806,0.0395000282222299,0.922793045726519,-0.11722465482732915,-0.35177043883712006
BMH06,s2a2b0,2,2,0,5500,2.5568161772949436,-0.6702151169741266,1.6522525846066565,-0.12231649335878,-0.9406720671376723
BMH06,s2a2b1,2,2,1,5400,3.4411122772966865,0.6058859403627311,1.8160989785736485,1.1257760808632546,-0.3974959112743408
BMH06,s2a2b2,2,2,2,4500,-4.873758182522385,1.0179226429669472,-3.3836825539566275,-1.728963479049995,2.357764623397857
